"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS343","(Trusted Seeds, Slopes (All), SMS (All))",-0.00580975738406496,2.15959728198125e-09,43,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS343","(Info Hubs (All), Slopes (All), SMS (All))",-0.00386040554933633,1.61767953653866e-06,43,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat344","(Info Hubs (All), Flats (All), No Reminder)",-0.0115493791785499,0.00554075910831032,44,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS341","(Info Hubs (All), No Incentives, SMS (All))",0.00411602875093661,1.94482254435887e-08,44,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS344","(No Seeds, Slopes (All), SMS (All))",-0.00567701541075903,2.09132463242996e-06,44,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS341","(No Seeds, High Flats, SMS (All))",-0.00596168113600001,6.95128317266839e-06,44,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS344","(Random Seeds, Slopes (All), SMS (All))",-0.00687469951519526,7.12572644231014e-09,44,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS344","(Trusted Seeds, Slopes (All), SMS (All))",-0.0065572995294603,6.45919770947696e-08,44,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS344","(Info Hubs (All), Slopes (All), SMS (All))",-0.00361929324852161,1.70751423435549e-06,44,"1 9 13 31 46 61 70",1
"POOLED_Xslope2ORXslope33","(No Seeds, Slope (All), No Reminder)",-0.00575160886924161,3.57852508949545e-12,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2ORgossip3Xslope2ORgossip2Xslope3ORgossip3Xslope33","(Info Hubs (All), Slopes (All), No Reminder)",-0.00584050794424391,5.44755712964988e-05,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat345","(Info Hubs (All), Flats (All), No Reminder)",-0.0152879684600044,0.00145106493731103,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS345","(No Seeds, Slopes (All), SMS (All))",-0.00777010929904166,2.61956552659634e-16,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xflat2XSMS2ORXflat3XSMS2ORXflat2XSMS3ORXflat3XSMS33","(No Seeds, Flats (All), SMS (All))",-0.00524863218867803,1.44735268084348e-08,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS345","(Random Seeds, Slopes (All), SMS (All))",-0.00859207614382989,1.44410731997047e-12,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS345","(Trusted Seeds, Slopes (All), SMS (All))",-0.00785444904542024,2.04721799065698e-12,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS345","(Info Hubs (All), Slopes (All), SMS (All))",-0.00638023477370677,4.59970487725521e-13,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat3XSMS2ORgossip3Xflat3XSMS2ORgossip2Xflat3XSMS3ORgossip3Xflat3XSMS33","(Info Hubs (All), High Flats, SMS (All))",-0.00829224437363452,3.86450840747011e-13,45,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat346","(Info Hubs (All), Flats (All), No Reminder)",-0.00872529650457023,0.0057090177830267,46,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS342","(Info Hubs (All), No Incentives, SMS (All))",0.00394130615125031,2.99801853753041e-06,46,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS346","(No Seeds, Slopes (All), SMS (All))",-0.00548565930218022,1.14755438746004e-09,46,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS342","(No Seeds, High Flats, SMS (All))",-0.00727914833089632,3.16314435757914e-06,46,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS346","(Random Seeds, Slopes (All), SMS (All))",-0.00686672438486363,3.22901482106884e-09,46,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS346","(Trusted Seeds, Slopes (All), SMS (All))",-0.00560565143430717,1.92359749005966e-09,46,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS346","(Info Hubs (All), Slopes (All), SMS (All))",-0.00422852142074984,0.000228723503346322,46,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat347","(Info Hubs (All), Flats (All), No Reminder)",-0.00954812148535072,0.00155952682891349,47,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS343","(Info Hubs (All), No Incentives, SMS (All))",0.00420554378169568,9.12786815545018e-07,47,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS347","(No Seeds, Slopes (All), SMS (All))",-0.00566987986185057,5.57275251944733e-05,47,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS343","(No Seeds, High Flats, SMS (All))",-0.00617853169179866,4.60485664351091e-06,47,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS347","(Random Seeds, Slopes (All), SMS (All))",-0.00636492816208329,1.90828774944403e-08,47,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS347","(Trusted Seeds, Slopes (All), SMS (All))",-0.00490906060800024,5.73951938484527e-06,47,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS347","(Info Hubs (All), Slopes (All), SMS (All))",-0.00458342446969615,8.3346563464197e-08,47,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat348","(Info Hubs (All), Flats (All), No Reminder)",-0.0133375750799572,0.00462549980310524,48,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS344","(Info Hubs (All), No Incentives, SMS (All))",0.00386335836269941,2.3037467940094e-06,48,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS348","(No Seeds, Slopes (All), SMS (All))",-0.00611043435898276,4.5201131538691e-09,48,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS344","(No Seeds, High Flats, SMS (All))",-0.0069976679004451,6.40261121292655e-08,48,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS348","(Random Seeds, Slopes (All), SMS (All))",-0.0067598216316983,2.87049491295861e-08,48,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS348","(Trusted Seeds, Slopes (All), SMS (All))",-0.00593397340054794,3.87539629412282e-06,48,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS348","(Info Hubs (All), Slopes (All), SMS (All))",-0.0038745467992227,2.69982239491699e-05,48,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat349","(Info Hubs (All), Flats (All), No Reminder)",-0.0132419694991554,0.00542374487066723,49,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS345","(Info Hubs (All), No Incentives, SMS (All))",0.00336566289052487,0.000215983845375958,49,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS349","(No Seeds, Slopes (All), SMS (All))",-0.00551199284537921,4.61787092490898e-09,49,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS345","(No Seeds, High Flats, SMS (All))",-0.00611516904442081,1.31115700957289e-07,49,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS349","(Random Seeds, Slopes (All), SMS (All))",-0.00774954041805901,1.12103176404092e-10,49,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS349","(Trusted Seeds, Slopes (All), SMS (All))",-0.00572347600296157,3.38794926067599e-05,49,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS349","(Info Hubs (All), Slopes (All), SMS (All))",-0.00463274713733077,1.94136050532216e-05,49,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat350","(Info Hubs (All), Flats (All), No Reminder)",-0.0125864344612818,0.000353041065587396,50,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS346","(Info Hubs (All), No Incentives, SMS (All))",0.0037491871331539,6.89199945813366e-07,50,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS350","(No Seeds, Slopes (All), SMS (All))",-0.00688107011931961,1.51375269523875e-11,50,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS346","(No Seeds, High Flats, SMS (All))",-0.00867330436314407,8.93339661377772e-05,50,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS350","(Random Seeds, Slopes (All), SMS (All))",-0.00661841699869303,1.1801152925874e-10,50,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS350","(Trusted Seeds, Slopes (All), SMS (All))",-0.00488348989010883,3.14926587820891e-06,50,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS350","(Info Hubs (All), Slopes (All), SMS (All))",-0.00400370729071657,4.30941322544935e-08,50,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat351","(Info Hubs (All), Flats (All), No Reminder)",-0.0147223218393459,0.000670966019173666,51,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS347","(Info Hubs (All), No Incentives, SMS (All))",0.00392616437732417,5.42329064172854e-07,51,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS351","(No Seeds, Slopes (All), SMS (All))",-0.00696163312885324,4.43776937682901e-08,51,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS347","(No Seeds, High Flats, SMS (All))",-0.00699889691132106,6.76711863119042e-06,51,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS351","(Random Seeds, Slopes (All), SMS (All))",-0.00654790236268386,1.32712552887574e-08,51,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS351","(Trusted Seeds, Slopes (All), SMS (All))",-0.00548883855886794,8.21476336432231e-11,51,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS351","(Info Hubs (All), Slopes (All), SMS (All))",-0.00475507868430994,0.000230446183908281,51,"1 9 13 31 46 61 70",1
"POOLED_Xslope2ORXslope34","(No Seeds, Slope (All), No Reminder)",-0.00668265760145054,9.34797399858484e-06,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2ORgossip3Xslope2ORgossip2Xslope3ORgossip3Xslope34","(Info Hubs (All), Slopes (All), No Reminder)",-0.0063083732347473,9.15139595728107e-06,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat352","(Info Hubs (All), Flats (All), No Reminder)",-0.0138760220723152,0.00343777889541467,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS352","(No Seeds, Slopes (All), SMS (All))",-0.00790425105355359,1.41598882441996e-12,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xflat2XSMS2ORXflat3XSMS2ORXflat2XSMS3ORXflat3XSMS34","(No Seeds, Flats (All), SMS (All))",-0.00467488977255229,1.42173471314026e-06,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS352","(Random Seeds, Slopes (All), SMS (All))",-0.00883557168706738,7.42837099306228e-13,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS352","(Trusted Seeds, Slopes (All), SMS (All))",-0.00692631779517021,2.37791927099991e-13,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS352","(Info Hubs (All), Slopes (All), SMS (All))",-0.00596335642729044,3.58685908219552e-12,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat3XSMS2ORgossip3Xflat3XSMS2ORgossip2Xflat3XSMS3ORgossip3Xflat3XSMS34","(Info Hubs (All), High Flats, SMS (All))",-0.00856150417824375,1.2131397695447e-10,52,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat353","(Info Hubs (All), Flats (All), No Reminder)",-0.0120486385690366,0.0103171282576017,53,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS348","(Info Hubs (All), No Incentives, SMS (All))",0.00381932218628276,4.97829400408435e-06,53,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS353","(No Seeds, Slopes (All), SMS (All))",-0.00657932894172704,4.65873995850339e-08,53,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS348","(No Seeds, High Flats, SMS (All))",-0.00721772959103227,3.58861529804273e-08,53,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS353","(Random Seeds, Slopes (All), SMS (All))",-0.00705116261120813,2.55138066021651e-08,53,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS353","(Trusted Seeds, Slopes (All), SMS (All))",-0.0064629863673115,2.20719498336053e-07,53,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS353","(Info Hubs (All), Slopes (All), SMS (All))",-0.00544380998675136,0.00461745626866269,53,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat354","(Info Hubs (All), Flats (All), No Reminder)",-0.0124947516403357,0.00188472616904201,54,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS349","(Info Hubs (All), No Incentives, SMS (All))",0.00354368191513377,2.56556916186602e-05,54,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS354","(No Seeds, Slopes (All), SMS (All))",-0.00594542417203165,2.60315205495549e-08,54,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS349","(No Seeds, High Flats, SMS (All))",-0.00541572190458016,1.17509698111061e-05,54,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS354","(Random Seeds, Slopes (All), SMS (All))",-0.00534898445669118,7.93254524082994e-10,54,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS354","(Trusted Seeds, Slopes (All), SMS (All))",-0.00620106671104889,3.91458349927145e-07,54,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS354","(Info Hubs (All), Slopes (All), SMS (All))",-0.00507102855682977,3.73334683630161e-06,54,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat355","(Info Hubs (All), Flats (All), No Reminder)",-0.00998754910311018,0.00414989041294781,55,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS350","(Info Hubs (All), No Incentives, SMS (All))",0.00353797610311998,2.35490633558124e-05,55,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS355","(No Seeds, Slopes (All), SMS (All))",-0.00624535450214229,2.17233384658804e-07,55,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS350","(No Seeds, High Flats, SMS (All))",-0.00544155878121746,1.92657839041068e-05,55,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS355","(Random Seeds, Slopes (All), SMS (All))",-0.00624641516672093,3.55341254113292e-09,55,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS355","(Trusted Seeds, Slopes (All), SMS (All))",-0.005766681534106,1.30854588457054e-08,55,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS355","(Info Hubs (All), Slopes (All), SMS (All))",-0.00436131093160123,0.000452090120002657,55,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat356","(Info Hubs (All), Flats (All), No Reminder)",-0.0112889568205684,0.0024454007741333,56,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS351","(Info Hubs (All), No Incentives, SMS (All))",0.00419964578809221,1.95716768022524e-09,56,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS356","(No Seeds, Slopes (All), SMS (All))",-0.0052859939832375,9.13459518045985e-10,56,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS351","(No Seeds, High Flats, SMS (All))",-0.00547605614176467,3.69699003044251e-08,56,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS356","(Random Seeds, Slopes (All), SMS (All))",-0.00671865005283932,8.87739793281245e-10,56,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS356","(Trusted Seeds, Slopes (All), SMS (All))",-0.0062197643417597,2.66330295450844e-07,56,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS356","(Info Hubs (All), Slopes (All), SMS (All))",-0.00573266832586125,0.000536782623377308,56,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat357","(Info Hubs (All), Flats (All), No Reminder)",-0.0120444666556066,0.00302924118552113,57,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS352","(Info Hubs (All), No Incentives, SMS (All))",0.00417285516747456,2.48882959550113e-07,57,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS357","(No Seeds, Slopes (All), SMS (All))",-0.0060001121935843,4.63762795872939e-09,57,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS352","(No Seeds, High Flats, SMS (All))",-0.00650414961266688,2.62572911008528e-08,57,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS357","(Random Seeds, Slopes (All), SMS (All))",-0.00636912205668934,9.96161019356284e-09,57,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS357","(Trusted Seeds, Slopes (All), SMS (All))",-0.00580282011816891,3.22081752625269e-08,57,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS357","(Info Hubs (All), Slopes (All), SMS (All))",-0.00491990466101764,1.5009027141353e-05,57,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat358","(Info Hubs (All), Flats (All), No Reminder)",-0.0139521783014034,0.00204010892892516,58,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS353","(Info Hubs (All), No Incentives, SMS (All))",0.00343066254864057,2.87984303381024e-05,58,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS358","(No Seeds, Slopes (All), SMS (All))",-0.00503295085227314,2.03035862641126e-09,58,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS353","(No Seeds, High Flats, SMS (All))",-0.00592743117603597,1.10566629094427e-07,58,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS358","(Random Seeds, Slopes (All), SMS (All))",-0.00743276874790348,1.88487641507959e-10,58,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS358","(Trusted Seeds, Slopes (All), SMS (All))",-0.00543905499481726,4.39772143482654e-12,58,"1 9 13 31 46 61 70",1
